set,min_dissim,mean_dissim,max_jaccard_top,mean_jaccard_top,mean_abs_diff,table,n_candidates,min_cri_iqr
"('S01', 'S09', 'S10', 'S12')",0.06077532560841181,0.16290694278299478,0.804945054945055,0.6734694019949018,0.08022811236930827,T2,10,0.21932739555291642
"('S01', 'S09', 'S10', 'S13')",0.06077532560841181,0.1482099938880318,0.804945054945055,0.6466157226573354,0.07191972802033605,T2,10,0.20303061349854445
"('S01', 'S09', 'S10', 'S14')",0.06077532560841181,0.11370298987362348,0.804945054945055,0.662305878804526,0.06408086752366271,T2,10,0.21608568973981723
"('S01', 'S09', 'S12', 'S13')",0.057976932218684274,0.1510109954263461,0.7901907356948229,0.6685508522964977,0.07756337787802671,T2,10,0.20303061349854445
"('S01', 'S09', 'S12', 'S14')",0.09382142999755116,0.1467732367645903,0.7732793522267206,0.6731565360102952,0.07695623632285688,T2,10,0.21608568973981723
"('S01', 'S09', 'S13', 'S14')",0.07907639448750281,0.13055279487961613,0.8664772727272727,0.6751806016665701,0.06845060252237865,T2,10,0.20303061349854445
"('S01', 'S10', 'S12', 'S13')",0.057976932218684274,0.1672624353948341,0.7901907356948229,0.6439436199320617,0.07945243027425787,T2,10,0.20303061349854445
"('S01', 'S10', 'S12', 'S14')",0.10189301887945468,0.15776323208418652,0.7427055702917772,0.6462285296695507,0.07885519610872464,T2,10,0.21608568973981723
"('S01', 'S10', 'S13', 'S14')",0.07907639448750281,0.13962486835428256,0.8664772727272727,0.6551402949950637,0.07055813417409669,T2,10,0.20303061349854445
"('S01', 'S12', 'S13', 'S14')",0.057976932218684274,0.12568497401666978,0.8664772727272727,0.6934672354420338,0.061638313384760106,T2,10,0.20303061349854445
"('S02', 'S06', 'S07', 'S08')",0.017537917976032324,0.0965129500789762,0.8611898016997167,0.8000192405850618,0.048116365103119396,T2,10,0.20495139918266808
"('S02', 'S06', 'S07', 'S09')",0.017537917976032324,0.13672654778914806,0.8611898016997167,0.7549030079841116,0.06733967549835301,T2,10,0.20495139918266808
"('S02', 'S06', 'S07', 'S10')",0.017537917976032324,0.13980103499132046,0.8611898016997167,0.729693088196167,0.06882203085335985,T2,10,0.20495139918266808
"('S02', 'S06', 'S07', 'S12')",0.017537917976032324,0.11020036970953884,0.8611898016997167,0.7477234292570597,0.04616778274697167,T2,10,0.20495139918266808
"('S02', 'S06', 'S07', 'S13')",0.017537917976032324,0.11646629268709574,0.8611898016997167,0.7600933168616546,0.04697460008523552,T2,10,0.20303061349854445
"('S02', 'S06', 'S07', 'S14')",0.017537917976032324,0.09593247899479429,0.8611898016997167,0.8004049655895531,0.04699147618892075,T2,10,0.20495139918266808
"('S02', 'S06', 'S08', 'S09')",0.017537917976032324,0.15056538694885646,0.8611898016997167,0.7217393981361192,0.07390371832882563,T2,10,0.20495139918266808
"('S02', 'S06', 'S08', 'S10')",0.017537917976032324,0.15342109494317502,0.8611898016997167,0.6994553673710283,0.07540833503460469,T2,10,0.20495139918266808
"('S02', 'S06', 'S08', 'S12')",0.017537917976032324,0.12762748183434158,0.8611898016997167,0.7217322205337754,0.055827943054664965,T2,10,0.20495139918266808
"('S02', 'S06', 'S08', 'S13')",0.017537917976032324,0.12386114388826419,0.8691322901849218,0.7599058032928561,0.0546458696213474,T2,10,0.20303061349854445
"('S02', 'S06', 'S08', 'S14')",0.0002668978058465443,0.10239486780010687,0.9878971255673222,0.8044753764191652,0.04912336816139241,T2,10,0.20495139918266808
"('S02', 'S06', 'S09', 'S10')",0.017537917976032324,0.17854298163352833,0.8611898016997167,0.6854791501607688,0.08261053602431391,T2,10,0.20495139918266808
"('S02', 'S06', 'S09', 'S12')",0.017537917976032324,0.16961289800086865,0.8611898016997167,0.6906226245370845,0.07678136907079275,T2,10,0.20495139918266808
"('S02', 'S06', 'S09', 'S13')",0.017537917976032324,0.16931522573080315,0.8611898016997167,0.6929739847279691,0.0757514475841677,T2,10,0.20303061349854445
"('S02', 'S06', 'S09', 'S14')",0.017537917976032324,0.15007224811051245,0.8611898016997167,0.7232404707997389,0.07347941750924403,T2,10,0.20495139918266808
"('S02', 'S06', 'S10', 'S12')",0.017537917976032324,0.1795436555696176,0.8611898016997167,0.6630121633940683,0.07798664651808321,T2,10,0.20495139918266808
"('S02', 'S06', 'S10', 'S13')",0.017537917976032324,0.17732806145462254,0.8611898016997167,0.6722512232541907,0.0771652968973084,T2,10,0.20303061349854445
"('S02', 'S06', 'S10', 'S14')",0.017537917976032324,0.15282363918543973,0.8611898016997167,0.700196935349652,0.07490317421202136,T2,10,0.20495139918266808
"('S02', 'S06', 'S12', 'S13')",0.017537917976032324,0.12138783659338337,0.8611898016997167,0.7048709808717072,0.0495409403552565,T2,10,0.20303061349854445
"('S02', 'S06', 'S12', 'S14')",0.017537917976032324,0.1271526596768533,0.8611898016997167,0.7217322205337754,0.054510536611472954,T2,10,0.20495139918266808
"('S02', 'S06', 'S13', 'S14')",0.017537917976032324,0.12341357257184671,0.8664772727272727,0.7598490253877391,0.05349193753919216,T2,10,0.20303061349854445
"('S02', 'S07', 'S08', 'S09')",0.06849760526256565,0.13609080785638372,0.8377622377622378,0.735500695596005,0.0717922458846597,T2,10,0.20785747670623045
"('S02', 'S07', 'S08', 'S10')",0.06849760526256565,0.13956743739625577,0.8377622377622378,0.7134456757539956,0.07334615008760928,T2,10,0.20785747670623045
"('S02', 'S07', 'S08', 'S12')",0.06849760526256565,0.135948810182692,0.8377622377622378,0.739092256667493,0.058246937959961435,T2,10,0.20785747670623045
"('S02', 'S07', 'S08', 'S13')",0.06849760526256565,0.1277190841475534,0.8691322901849218,0.7632483142981984,0.05481337941987451,T2,10,0.20303061349854445
"('S02', 'S07', 'S08', 'S14')",0.0002668978058465443,0.09712597051998106,0.9878971255673222,0.8107893675485688,0.04814131871429236,T2,10,0.20785747670623045
"('S02', 'S07', 'S09', 'S10')",0.06077532560841181,0.15555419674413562,0.8377622377622378,0.7069167648742182,0.07957245812028607,T2,10,0.20785747670623045
"('S02', 'S07', 'S09', 'S12')",0.06849760526256565,0.16879909900674572,0.8377622377622378,0.7154299670012843,0.07822447101905676,T2,10,0.20785747670623045
"('S02', 'S07', 'S09', 'S13')",0.06849760526256565,0.16403803864761912,0.8377622377622378,0.7037638020637932,0.07494306442566236,T2,10,0.20303061349854445
"('S02', 'S07', 'S09', 'S14')",0.06849760526256565,0.1356682234879134,0.8377622377622378,0.7370017682596243,0.07152147510511152,T2,10,0.20785747670623045
"('S02', 'S07', 'S10', 'S12')",0.06849760526256565,0.1793507781210485,0.8377622377622378,0.6880485167813498,0.07947903596351776,T2,10,0.20785747670623045
"('S02', 'S07', 'S10', 'S13')",0.06849760526256565,0.172671795916992,0.8377622377622378,0.6832700515130967,0.0764062012359736,T2,10,0.20303061349854445
"('S02', 'S07', 'S10', 'S14')",0.06849760526256565,0.13904053610839429,0.8377622377622378,0.7141872437326192,0.07299451930505936,T2,10,0.20785747670623045
"('S02', 'S07', 'S12', 'S13')",0.057976932218684274,0.1389065569510226,0.8377622377622378,0.7192595368813638,0.05326302454621356,T2,10,0.20303061349854445
"('S02', 'S07', 'S12', 'S14')",0.06849760526256565,0.13554454249507764,0.8377622377622378,0.739092256667493,0.05708306155680284,T2,10,0.20785747670623045
"('S02', 'S07', 'S13', 'S14')",0.06849760526256565,0.12734206730101005,0.8664772727272727,0.7631915363930816,0.05381297737775268,T2,10,0.20303061349854445
"('S02', 'S08', 'S09', 'S10')",0.06077532560841181,0.14691333681400487,0.804945054945055,0.690272317927335,0.07830372623588708,T2,10,0.20785747670623045
"('S02', 'S08', 'S09', 'S12')",0.0938562647387704,0.16396529124956327,0.7732793522267206,0.7030320321562552,0.08002959526110623,T2,10,0.20785747670623045
"('S02', 'S08', 'S09', 'S13')",0.07883782409716122,0.14917196996680238,0.8691322901849218,0.7171695623732504,0.07475929789613041,T2,10,0.20303061349854445
"('S02', 'S08', 'S09', 'S14')",0.0002668978058465443,0.11986969241124079,0.9878971255673222,0.7546654529674921,0.06579833101193934,T2,10,0.20785747670623045
"('S02', 'S08', 'S10', 'S12')",0.10255375513702114,0.17429819115601208,0.7450199203187251,0.6785764709591744,0.08130642155633945,T2,10,0.20785747670623045
"('S02', 'S08', 'S10', 'S13')",0.07883782409716122,0.1575869480283214,0.8691322901849218,0.6996017008454073,0.07624469605721387,T2,10,0.20303061349854445
"('S02', 'S08', 'S10', 'S14')",0.0002668978058465443,0.12302322582386793,0.9878971255673222,0.7347768174633406,0.06729363656265942,T2,10,0.20785747670623045
"('S02', 'S08', 'S12', 'S13')",0.057976932218684274,0.1276287612353002,0.8691322901849218,0.7398376983155286,0.05617537549390229,T2,10,0.20303061349854445
"('S02', 'S08', 'S12', 'S14')",0.0002668978058465443,0.12333428438349925,0.9878971255673222,0.7639283425000686,0.05445603494085135,T2,10,0.20785747670623045
"('S02', 'S08', 'S13', 'S14')",0.0002668978058465443,0.10509954826579737,0.9878971255673222,0.813831317380143,0.049197059990219776,T2,10,0.20303061349854445
"('S02', 'S09', 'S10', 'S12')",0.06077532560841181,0.19205676896024704,0.804945054945055,0.6860541966836561,0.0892628452099104,T2,10,0.20785747670623045
"('S02', 'S09', 'S10', 'S13')",0.06077532560841181,0.17881419150856825,0.804945054945055,0.6712572040016928,0.08435327165747736,T2,10,0.20303061349854445
"('S02', 'S09', 'S10', 'S14')",0.06077532560841181,0.1464737677719813,0.804945054945055,0.6921292335650867,0.07865268354795422,T2,10,0.20785747670623045
"('S02', 'S09', 'S12', 'S13')",0.057976932218684274,0.1657195341917208,0.7901907356948229,0.6943598226853825,0.07803517612058432,T2,10,0.20303061349854445
"('S02', 'S09', 'S12', 'S14')",0.09382142999755116,0.16364835580778647,0.7732793522267206,0.7041473798153833,0.07956630695256468,T2,10,0.20785747670623045
"('S02', 'S09', 'S13', 'S14')",0.07907639448750281,0.1488822853660966,0.8664772727272727,0.7182281321272614,0.07445948394862564,T2,10,0.20303061349854445
"('S02', 'S10', 'S12', 'S13')",0.057976932218684274,0.18120956182767056,0.7901907356948229,0.6714655307796146,0.07922123502317918,T2,10,0.20303061349854445
"('S02', 'S10', 'S12', 'S14')",0.10189301887945468,0.17387693879484412,0.7450199203187251,0.6789323139333067,0.08076227324479616,T2,10,0.20785747670623045
"('S02', 'S10', 'S13', 'S14')",0.07907639448750281,0.15719294650822446,0.8664772727272727,0.6999007659144229,0.07586402210670738,T2,10,0.20303061349854445
"('S02', 'S12', 'S13', 'S14')",0.057976932218684274,0.12735739331545004,0.8664772727272727,0.7393951954059202,0.0549824559227871,T2,10,0.20303061349854445
"('S06', 'S07', 'S08', 'S09')",0.0831480722052651,0.1421591355784616,0.8377622377622378,0.7386035716861937,0.07120752321293704,T2,10,0.20495139918266808
"('S06', 'S07', 'S08', 'S10')",0.0831480722052651,0.14632451764774101,0.8377622377622378,0.7151091509845728,0.07264592808976301,T2,10,0.20495139918266808
"('S06', 'S07', 'S08', 'S12')",0.0831480722052651,0.1366173176446731,0.8377622377622378,0.738813684030241,0.05774722342176825,T2,10,0.20495139918266808
"('S06', 'S07', 'S08', 'S13')",0.07883782409716122,0.12920537182297476,0.8691322901849218,0.7632800037827425,0.05431547725974373,T2,10,0.20303061349854445
"('S06', 'S07', 'S08', 'S14')",0.0002668978058465443,0.100911671008444,0.9878971255673222,0.8111750925530602,0.04732360260530862,T2,10,0.20495139918266808
"('S06', 'S07', 'S09', 'S10')",0.06077532560841181,0.1647538522655475,0.8377622377622378,0.7109116661860013,0.07916056782120337,T2,10,0.20495139918266808
"('S06', 'S07', 'S09', 'S12')",0.0831480722052651,0.17191018173865347,0.8377622377622378,0.717482820445238,0.07801308817962717,T2,10,0.20495139918266808
"('S06', 'S07', 'S09', 'S13')",0.0831480722052651,0.1679669015929669,0.8377622377622378,0.7061269176295433,0.07473349396429516,T2,10,0.20303061349854445
"('S06', 'S07', 'S09', 'S14')",0.0831480722052651,0.14189649924630288,0.8377622377622378,0.7397189193453216,0.07099209069489137,T2,10,0.20495139918266808
"('S06', 'S07', 'S10', 'S12')",0.0831480722052651,0.1831506133823635,0.8377622377622378,0.6886619693656924,0.07915215379796453,T2,10,0.20495139918266808
"('S06', 'S07', 'S10', 'S13')",0.0831480722052651,0.17728941139174736,0.8377622377622378,0.6841937662192353,0.07608113144848276,T2,10,0.20303061349854445
"('S06', 'S07', 'S10', 'S14')",0.0831480722052651,0.14595756439619112,0.8377622377622378,0.7154649939587051,0.0723496355687156,T2,10,0.20495139918266808
"('S06', 'S07', 'S12', 'S13')",0.057976932218684274,0.13743559963627383,0.8377622377622378,0.7182412037196731,0.053138462218375836,T2,10,0.20303061349854445
"('S06', 'S07', 'S12', 'S14')",0.0831480722052651,0.13637299799337022,0.8377622377622378,0.7384279590257496,0.05663868528011217,T2,10,0.20495139918266808
"('S06', 'S07', 'S13', 'S14')",0.07907639448750281,0.1289883030127429,0.8664772727272727,0.7628375008731344,0.053370413479124405,T2,10,0.20303061349854445
"('S06', 'S08', 'S09', 'S10')",0.06077532560841181,0.15426325182581768,0.804945054945055,0.6946529442436096,0.0766290959821969,T2,10,0.20495139918266808
"('S06', 'S08', 'S09', 'S12')",0.0938562647387704,0.16522663347187183,0.7732793522267206,0.7054706106047003,0.07855547246706916,T2,10,0.20495139918266808
"('S06', 'S08', 'S09', 'S13')",0.07883782409716122,0.15125109240255108,0.8691322901849218,0.7199184029434917,0.07328698748015573,T2,10,0.20303061349854445
"('S06', 'S08', 'S09', 'S14')",0.0002668978058465443,0.12424822766003107,0.9878971255673222,0.7577683290576807,0.06400620664711172,T2,10,0.20495139918266808
"('S06', 'S08', 'S10', 'S12')",0.10255375513702114,0.1762482859077279,0.7450199203187251,0.6795756485480083,0.07971679943617875,T2,10,0.20495139918266808
"('S06', 'S08', 'S10', 'S13')",0.07883782409716122,0.16035482299347759,0.8691322901849218,0.7009111405560374,0.07465688631511556,T2,10,0.20303061349854445
"('S06', 'S08', 'S10', 'S14')",0.0002668978058465443,0.12809051360206558,0.9878971255673222,0.7364402926939176,0.06538601287170819,T2,10,0.20495139918266808
"('S06', 'S08', 'S12', 'S13')",0.057976932218684274,0.12430806341095213,0.8691322901849218,0.7392050901583292,0.05478807321145709,T2,10,0.20303061349854445
"('S06', 'S08', 'S12', 'S14')",0.0002668978058465443,0.12231299937219264,0.9878971255673222,0.7636497698628165,0.0527489187095532,T2,10,0.20495139918266808
"('S06', 'S08', 'S13', 'S14')",0.0002668978058465443,0.10489604346793113,0.9878971255673222,0.8138630068646872,0.047491756136984024,T2,10,0.20303061349854445
"('S06', 'S09', 'S10', 'S12')",0.06077532560841181,0.19644943898188938,0.804945054945055,0.6893848003536961,0.0879615547885133,T2,10,0.20495139918266808
"('S06', 'S09', 'S10', 'S13')",0.06077532560841181,0.18402464174365096,0.804945054945055,0.6748980697935288,0.08305379361414263,T2,10,0.20303061349854445
"('S06', 'S09', 'S10', 'S14')",0.06077532560841181,0.15398363082010535,0.804945054945055,0.6961241348768699,0.07703339155576656,T2,10,0.20495139918266808
"('S06', 'S09', 'S12', 'S13')",0.057976932218684274,0.16484141163729937,0.7901907356948229,0.6960586406093893,0.0769362055369027,T2,10,0.20303061349854445
"('S06', 'S09', 'S12', 'S14')",0.09382142999755116,0.1650696460664065,0.7732793522267206,0.7062002332593371,0.07814752242003013,T2,10,0.20495139918266808
"('S06', 'S09', 'S13', 'S14')",0.07907639448750281,0.1511213558381569,0.8664772727272727,0.7205912476930115,0.07304251179415347,T2,10,0.20303061349854445
"('S06', 'S10', 'S12', 'S13')",0.057976932218684274,0.18102019180265627,0.7901907356948229,0.6717249478440098,0.07800676511337394,T2,10,0.20303061349854445
"('S06', 'S10', 'S12', 'S14')",0.10189301887945468,0.17598698158287152,0.7450199203187251,0.6795457665176491,0.07922798938613798,T2,10,0.20495139918266808
"('S06', 'S10', 'S13', 'S14')",0.07907639448750281,0.160120769509692,0.8664772727272727,0.7008244806205615,0.07433155062611158,T2,10,0.20303061349854445
"('S06', 'S12', 'S13', 'S14')",0.057976932218684274,0.12419664352741355,0.8664772727272727,0.7383768622442296,0.053650491901844406,T2,10,0.20303061349854445
"('S07', 'S08', 'S09', 'S10')",0.06077532560841181,0.11586481923979186,0.804945054945055,0.7251044455061305,0.0685518494831622,T2,10,0.21793229052954927
"('S07', 'S08', 'S09', 'S12')",0.0938562647387704,0.1490031867811159,0.7756756756756756,0.7392918396179717,0.07495940582032633,T2,10,0.21793229052954927
"('S07', 'S08', 'S09', 'S13')",0.07883782409716122,0.13056425762273394,0.8691322901849218,0.7397221068283876,0.06743943572664353,T2,10,0.20303061349854445
"('S07', 'S08', 'S09', 'S14')",0.0002668978058465443,0.09443455534079892,0.9878971255673222,0.7805435130666378,0.05700909564797236,T2,10,0.21608568973981723
"('S07', 'S08', 'S10', 'S12')",0.10255375513702114,0.16064576076252557,0.7756756756756756,0.7136258884843613,0.07617002028660644,T2,10,0.21793229052954927
"('S07', 'S08', 'S10', 'S13')",0.07883782409716122,0.14028890975921404,0.8691322901849218,0.720943855364015,0.0688586220587739,T2,10,0.20303061349854445
"('S07', 'S08', 'S10', 'S14')",0.0002668978058465443,0.09889776282838703,0.9878971255673222,0.7594444876259567,0.058438189369739345,T2,10,0.21608568973981723
"('S07', 'S08', 'S12', 'S13')",0.057976932218684274,0.12641713607195826,0.8691322901849218,0.7626075327170573,0.053470988807407284,T2,10,0.20303061349854445
"('S07', 'S08', 'S12', 'S14')",0.0002668978058465443,0.11529523449378398,0.9878971255673222,0.7900236925456058,0.05028227505987623,T2,10,0.21608568973981723
"('S07', 'S08', 'S13', 'S14')",0.0002668978058465443,0.09341489050046103,0.9878971255673222,0.826219404419101,0.04277362738053769,T2,10,0.20303061349854445
"('S07', 'S09', 'S10', 'S12')",0.06077532560841181,0.17171178649421381,0.804945054945055,0.7308823466205309,0.08343888268190852,T2,10,0.22015088963108137
"('S07', 'S09', 'S10', 'S13')",0.06077532560841181,0.15482360116691396,0.804945054945055,0.7023780909319882,0.07627963640076851,T2,10,0.20303061349854445
"('S07', 'S09', 'S10', 'S14')",0.06077532560841181,0.11565575270395356,0.804945054945055,0.7265756361393908,0.06910967509676529,T2,10,0.21608568973981723
"('S07', 'S09', 'S12', 'S13')",0.057976932218684274,0.15781535695583226,0.7901907356948229,0.7269083894985992,0.07464322817582045,T2,10,0.20303061349854445
"('S07', 'S09', 'S12', 'S14')",0.09382142999755116,0.14891675384552439,0.7756756756756756,0.7400214622726086,0.0747049858133207,T2,10,0.21608568973981723
"('S07', 'S09', 'S13', 'S14')",0.07907639448750281,0.13050507552821344,0.8664772727272727,0.7403949515779074,0.06734849008067469,T2,10,0.20303061349854445
"('S07', 'S10', 'S12', 'S13')",0.057976932218684274,0.17461505866674287,0.7901907356948229,0.7028037076563015,0.0757630752494622,T2,10,0.20303061349854445
"('S07', 'S10', 'S12', 'S14')",0.10189301887945468,0.160455010907543,0.7756756756756756,0.7135960064540022,0.07583474027659907,T2,10,0.21608568973981723
"('S07', 'S10', 'S13', 'S14')",0.07907639448750281,0.14012541074530238,0.8664772727272727,0.7208571954285391,0.06868681640980333,T2,10,0.20303061349854445
"('S07', 'S12', 'S13', 'S14')",0.057976932218684274,0.1263762706582936,0.8664772727272727,0.7617793048029577,0.05248693753782802,T2,10,0.20303061349854445
"('S08', 'S09', 'S10', 'S12')",0.06077532560841181,0.1425485391375928,0.804945054945055,0.7353892996811022,0.07614849225447892,T2,10,0.21793229052954927
"('S08', 'S09', 'S10', 'S13')",0.06077532560841181,0.11562809288665887,0.8691322901849218,0.7326887391470457,0.0670003552017575,T2,10,0.20303061349854445
"('S08', 'S09', 'S10', 'S14')",0.0002668978058465443,0.0755277820278426,0.9878971255673222,0.7611442087528588,0.05429101633411402,T2,10,0.21608568973981723
"('S08', 'S09', 'S12', 'S13')",0.057976932218684274,0.12242690084852514,0.8691322901849218,0.7614655498155107,0.06843780310325788,T2,10,0.20303061349854445
"('S08', 'S09', 'S12', 'S14')",0.0002668978058465443,0.11259583534236162,0.9878971255673222,0.7788365469879306,0.0629601831771179,T2,10,0.21608568973981723
"('S08', 'S09', 'S13', 'S14')",0.0002668978058465443,0.08415189610141649,0.9878971255673222,0.8050137314477156,0.05361479667289048,T2,10,0.20303061349854445
"('S08', 'S10', 'S12', 'S13')",0.057976932218684274,0.1390078233515819,0.8691322901849218,0.7402867569960666,0.06957991152767186,T2,10,0.20303061349854445
"('S08', 'S10', 'S12', 'S14')",0.0002668978058465443,0.12391531319652638,0.9878971255673222,0.7553369801921779,0.06411219899116852,T2,10,0.21608568973981723
"('S08', 'S10', 'S13', 'S14')",0.0002668978058465443,0.09355345211065158,0.9878971255673222,0.7884018643212009,0.05497538435279135,T2,10,0.20303061349854445
"('S08', 'S12', 'S13', 'S14')",0.0002668978058465443,0.08361136419659088,0.9878971255673222,0.8335704857974736,0.04184936160726449,T2,10,0.20303061349854445
"('S09', 'S10', 'S12', 'S13')",0.057976932218684274,0.15531433321563703,0.804945054945055,0.7357276291682994,0.07873104149056065,T2,10,0.20303061349854445
"('S09', 'S10', 'S12', 'S14')",0.06077532560841181,0.14244512152844802,0.804945054945055,0.7364747653098713,0.07651380033908863,T2,10,0.21608568973981723
"('S09', 'S10', 'S13', 'S14')",0.06077532560841181,0.115551926118585,0.8664772727272727,0.7337174268706979,0.06752913764740397,T2,10,0.20303061349854445
"('S09', 'S12', 'S13', 'S14')",0.057976932218684274,0.12247336768069816,0.8664772727272727,0.7617526695605393,0.06815433992829566,T2,10,0.20303061349854445
"('S10', 'S12', 'S13', 'S14')",0.057976932218684274,0.13894997326436387,0.8664772727272727,0.7398143720560993,0.06921558834970791,T2,10,0.20303061349854445
"('S01', 'S02', 'S04', 'S05')",0.03060321686782408,0.09592047042558083,0.9670658682634731,0.726038788881485,0.057855165260018236,T2g,12,0.20785747670623045
"('S01', 'S02', 'S04', 'S06')",0.017537917976032324,0.09324796605579488,0.8611898016997167,0.7266397362972193,0.05546833635030118,T2g,12,0.20495139918266808
"('S01', 'S02', 'S04', 'S08')",0.06849760526256565,0.09181304631615772,0.8377622377622378,0.7420739246388776,0.05540106859353189,T2g,12,0.20785747670623045
"('S01', 'S02', 'S04', 'S09')",0.0969402596485952,0.11820420305281887,0.7829036635006784,0.7035381003513828,0.06442543589766435,T2g,12,0.20785747670623045
"('S01', 'S02', 'S04', 'S10')",0.0969402596485952,0.14506254013468567,0.7950819672131147,0.6874778490113655,0.0785342852063848,T2g,12,0.20785747670623045
"('S01', 'S02', 'S04', 'S11')",0.0969402596485952,0.1498144688975298,0.7685060565275909,0.6570725259800524,0.0804512045770729,T2g,12,0.20785747670623045
"('S01', 'S02', 'S04', 'S13')",0.09063274286130063,0.12183334231352416,0.8825214899713467,0.6964937266705405,0.06408071359773239,T2g,12,0.20785747670623045
"('S01', 'S02', 'S04', 'S14')",0.0969402596485952,0.12878044886404105,0.804945054945055,0.6886855598368072,0.06339790576545937,T2g,12,0.20303061349854445
"('S01', 'S02', 'S04', 'S15')",0.0969402596485952,0.11802088665202526,0.7829036635006784,0.7042515195558364,0.0638710418409088,T2g,12,0.20785747670623045
"('S01', 'S02', 'S05', 'S06')",0.017537917976032324,0.10371360625997295,0.8611898016997167,0.7210374765230795,0.05809716658814407,T2g,12,0.20495139918266808
"('S01', 'S02', 'S05', 'S08')",0.06849760526256565,0.09754359366431231,0.8377622377622378,0.7366070361674272,0.05665483518169564,T2g,12,0.20785747670623045
"('S01', 'S02', 'S05', 'S09')",0.0857180868512184,0.11873947164214016,0.7804878048780488,0.6996601441395551,0.06484345409199244,T2g,12,0.20785747670623045
"('S01', 'S02', 'S05', 'S10')",0.10978878042677165,0.1484965055557338,0.8,0.6848222080344569,0.07947820136024285,T2g,12,0.20785747670623045
"('S01', 'S02', 'S05', 'S11')",0.10978878042677165,0.15149525034720235,0.7685060565275909,0.6532254315812532,0.08145914890195853,T2g,12,0.20785747670623045
"('S01', 'S02', 'S05', 'S13')",0.10456581846142321,0.12977292743590174,0.9071117561683599,0.6971167912619866,0.06572979245750422,T2g,12,0.20785747670623045
"('S01', 'S02', 'S05', 'S14')",0.08804075314286508,0.1316268788660161,0.8099173553719008,0.6860389634665589,0.06429211129292552,T2g,12,0.20303061349854445
"('S01', 'S02', 'S05', 'S15')",0.08668845236477773,0.11856438060586727,0.7804878048780488,0.7003735633440087,0.0642047943880751,T2g,12,0.20785747670623045
"('S01', 'S02', 'S06', 'S08')",0.017537917976032324,0.0843852374310553,0.8611898016997167,0.7972976759543977,0.04981005201093506,T2g,12,0.20495139918266808
"('S01', 'S02', 'S06', 'S09')",0.017537917976032324,0.1159535745874205,0.8611898016997167,0.742500602249276,0.06102510962545666,T2g,12,0.20495139918266808
"('S01', 'S02', 'S06', 'S10')",0.017537917976032324,0.15013406736613122,0.8611898016997167,0.7076665960071108,0.0744456116734463,T2g,12,0.20495139918266808
"('S01', 'S02', 'S06', 'S11')",0.017537917976032324,0.152660292825881,0.8611898016997167,0.6819541256970277,0.07669717235104252,T2g,12,0.20495139918266808
"('S01', 'S02', 'S06', 'S13')",0.017537917976032324,0.1228688732934956,0.8611898016997167,0.6973892978304722,0.06132298232729308,T2g,12,0.20495139918266808
"('S01', 'S02', 'S06', 'S14')",0.017537917976032324,0.13132603270338905,0.8611898016997167,0.711409761786043,0.06098066159772472,T2g,12,0.20303061349854445
"('S01', 'S02', 'S06', 'S15')",0.017537917976032324,0.11545306345963968,0.8611898016997167,0.7432140214537298,0.06032863850873987,T2g,12,0.20495139918266808
"('S01', 'S02', 'S08', 'S09')",0.06849760526256565,0.11067556161427117,0.8377622377622378,0.7463911556673927,0.05950144724147468,T2g,12,0.20785747670623045
"('S01', 'S02', 'S08', 'S10')",0.06849760526256565,0.1357209270505083,0.8377622377622378,0.7190044557557091,0.07194605633243184,T2g,12,0.20785747670623045
"('S01', 'S02', 'S08', 'S11')",0.06849760526256565,0.1388680740558118,0.8377622377622378,0.6935209963687079,0.0742469045071986,T2g,12,0.20785747670623045
"('S01', 'S02', 'S08', 'S13')",0.06849760526256565,0.13125164041869608,0.8377622377622378,0.7123258962529028,0.06335389433574103,T2g,12,0.20785747670623045
"('S01', 'S02', 'S08', 'S14')",0.06849760526256565,0.13524541173952842,0.8377622377622378,0.7123288350800983,0.06076008849940331,T2g,12,0.20303061349854445
"('S01', 'S02', 'S08', 'S15')",0.06849760526256565,0.11024560495636404,0.8377622377622378,0.7471045748718463,0.05895850616479128,T2g,12,0.20785747670623045
"('S01', 'S02', 'S09', 'S10')",0.0938562647387704,0.14502834432488854,0.7685060565275909,0.6778006559288431,0.07530607788130962,T2g,12,0.20785747670623045
"('S01', 'S02', 'S09', 'S11')",0.10255375513702114,0.14795671212233807,0.7685060565275909,0.6552430855646953,0.0776291874068486,T2g,12,0.20785747670623045
"('S01', 'S02', 'S09', 'S13')",0.11599445838790545,0.14414733065817031,0.7685060565275909,0.6782944975507444,0.06981003336183948,T2g,12,0.20785747670623045
"('S01', 'S02', 'S09', 'S14')",0.07883782409716122,0.13810884105536836,0.8691322901849218,0.7041011315324259,0.06522733675392035,T2g,12,0.20303061349854445
"('S01', 'S02', 'S09', 'S15')",0.0002668978058465443,0.11217657187634833,0.9878971255673222,0.7431347957225846,0.05788637685566809,T2g,12,0.20785747670623045
"('S01', 'S02', 'S10', 'S11')",0.06077532560841181,0.15791036653875645,0.804945054945055,0.6589964010437027,0.0780526870922814,T2g,12,0.20785747670623045
"('S01', 'S02', 'S10', 'S13')",0.11599445838790545,0.17096451455076267,0.7732793522267206,0.6649144342433203,0.08398475807369082,T2g,12,0.20785747670623045
"('S01', 'S02', 'S10', 'S14')",0.11599445838790545,0.16839469062397272,0.7685060565275909,0.6548988456568053,0.07955421341246423,T2g,12,0.20303061349854445
